12:04:08.479 [main                     ] DEBUG GameApplication      - Logger initialized
12:04:08.513 [main                     ] DEBUG GameApplication      - Logging settings
Title: BomberDAD
Version: 0.1
Width: 600
Height: 600
Fullscreen: false
Intro: false
Menus: false
Profiling: false
Single step:false
App Mode: DEVELOPER
Menu Key: ESCAPE
Stage Style: DECORATED
Scene Factory: class com.almasb.fxgl.app.SceneFactory
Dialog Factory: class com.almasb.fxgl.ui.FXGLDialogFactory
UI Factory: class com.almasb.fxgl.ui.FXGLUIFactory

12:04:09.100 [JavaFX Application Thread] DEBUG Engine               - Initializing FXGL
12:04:10.905 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.906 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.906 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.907 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.907 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.908 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.908 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.909 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.910 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.910 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.911 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.912 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.913 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.914 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.914 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.915 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.916 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.917 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.917 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.918 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.918 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.919 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.920 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.921 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.921 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.922 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.923 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.924 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.925 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.927 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.927 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.929 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.929 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.931 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.931 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.932 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.933 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.934 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.934 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.935 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.935 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.936 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.937 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.938 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.939 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.939 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.943 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.946 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.946 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.948 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.949 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.950 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.951 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.952 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:10.953 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:10.954 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.954 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.955 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.955 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.956 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.957 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.958 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.958 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.959 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.959 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.960 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.960 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.961 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.962 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.963 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.964 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.965 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.965 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.967 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.967 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.969 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:10.970 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.970 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.971 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.972 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.973 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.973 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.974 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.975 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.976 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.976 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.977 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.977 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.978 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.979 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.980 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.981 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.982 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.982 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.983 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:10.984 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:10.984 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:10.985 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.985 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.986 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.986 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:10.987 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:10.987 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.002 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.002 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.003 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.004 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.005 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.005 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.006 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.007 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.008 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.008 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.009 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.010 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.011 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.011 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.013 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.013 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.014 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.015 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.016 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.016 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.017 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.018 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.019 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.019 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.020 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.020 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.021 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.022 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.022 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.023 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.024 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.024 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.025 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.026 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.026 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.027 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.027 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.028 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.030 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.030 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.031 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.031 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.032 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.032 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.033 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.033 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.034 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.035 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.036 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.036 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.037 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.038 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.038 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.039 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.039 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.040 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.041 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.042 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.043 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.043 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.044 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.044 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.046 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.046 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.047 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.048 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.049 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.049 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.050 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.051 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.051 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png@40.0x40.0
12:04:11.052 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.053 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.053 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.054 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.054 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.055 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.055 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.056 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.056 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.056 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.057 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.057 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.058 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.059 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.059 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.060 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.061 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.061 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.062 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.063 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
12:04:11.063 [FXGL Background Thread 1 ] DEBUG AssetLoader          - Loading from file system: /assets/textures/floor.png
12:04:11.064 [FXGL Background Thread 1 ] WARN  AssetLoader          - Failed to load texture floor.png Error: java.lang.IllegalArgumentException: Asset "/assets/textures/floor.png" was not found!
